Order Date,Region,Category,Sales,Profit
9/18/2015,West,Office Supplies,7.3,2.19
7/20/2017,Central,Office Supplies,69.712,8.714
7/20/2017,Central,Furniture,8.792,-5.7148
09-10-2015,West,Office Supplies,51.52,1.5456
12-01-2017,West,Technology,470.376,52.9173
12-01-2017,West,Technology,105.584,9.2386
12-01-2017,West,Office Supplies,31.152,3.5046
12-01-2017,West,Office Supplies,6.783,-4.7481
12-01-2017,West,Technology,406.368,30.4776
07-03-2015,South,Furniture,70.98,4.9686
07-03-2015,South,Office Supplies,294.93,144.5157
3/20/2016,West,Technology,84.784,-20.1362
3/20/2016,West,Office Supplies,20.736,7.2576
3/20/2016,West,Office Supplies,16.821,-12.8961
3/20/2016,West,Office Supplies,10.368,3.6288
01-09-2014,Central,Office Supplies,9.344,1.168
01-09-2014,Central,Technology,31.2,9.75
08-08-2014,West,Office Supplies,76.12,22.0748
08-08-2014,West,Technology,1199.976,434.9913
08-08-2014,West,Technology,445.96,55.745
08-08-2014,West,Furniture,327.76,91.7728
7/14/2016,East,Office Supplies,11.632,1.0178
7/16/2016,East,Technology,143.982,-28.7964
7/16/2016,East,Technology,494.376,-115.3544
7/16/2016,East,Office Supplies,5.84,0.73
3/15/2014,South,Office Supplies,142.776,17.847
3/15/2014,South,Furniture,45.696,5.1408
3/15/2014,South,Office Supplies,7.218,-5.5338
3/15/2014,South,Office Supplies,43.188,-31.6712
3/15/2014,South,Office Supplies,131.904,47.8152
5/23/2014,East,Office Supplies,3.282,-2.6256
5/23/2014,East,Office Supplies,21.168,2.3814
5/23/2014,East,Technology,55.188,-10.1178
4/28/2016,Central,Technology,369.576,41.5773
4/28/2016,Central,Office Supplies,15.712,5.6956
09-11-2016,East,Office Supplies,8.448,2.64
09-11-2016,East,Technology,728.946,-157.9383
11/14/2017,East,Technology,119.94,15.992
11/14/2017,East,Office Supplies,3.648,-2.7968
8/18/2017,East,Furniture,40.48,15.7872
8/18/2017,East,Furniture,9.94,3.0814
8/18/2017,East,Office Supplies,107.424,33.57
8/18/2017,East,Technology,37.91,10.9939
8/18/2017,East,Furniture,88.02,27.2862
12/26/2014,Central,Office Supplies,8.69,-14.773
11/29/2015,Central,Furniture,301.96,87.5684
11/29/2015,Central,Office Supplies,555.21,178.901
11/29/2015,Central,Office Supplies,523.48,130.87
11/29/2015,Central,Office Supplies,161.82,46.9278
9/15/2017,East,Furniture,35.56,12.0904
5/19/2017,West,Office Supplies,97.16,28.1764
12/17/2017,West,Office Supplies,15.24,5.1435
12/17/2017,West,Office Supplies,13.23,6.0858
12-11-2016,West,Office Supplies,243.384,-51.7191
12-11-2016,West,Technology,119.8,29.95
12-11-2016,West,Technology,300.768,30.0768
9/24/2017,South,Technology,17.88,2.4585
9/24/2017,South,Office Supplies,235.944,85.5297
10-04-2015,South,Furniture,392.94,43.2234
8/15/2016,West,Office Supplies,18.882,-13.8468
8/15/2016,West,Office Supplies,122.328,12.2328
5/20/2016,West,Furniture,1049.2,272.792
5/20/2016,West,Office Supplies,15.424,5.0128
12/18/2016,Central,Furniture,18.84,6.0288
7/30/2017,West,Office Supplies,330.4,85.904
7/30/2017,West,Office Supplies,26.25,12.6
06-10-2017,Central,Technology,132.52,54.3332
7/21/2017,East,Office Supplies,6.48,3.1752
12/30/2017,Central,Office Supplies,209.3,56.511
04-01-2016,West,Office Supplies,31.56,9.8625
04-01-2016,West,Office Supplies,30.144,3.0144
12-11-2016,West,Furniture,14.8,6.068
12-11-2016,West,Technology,302.376,22.6782
12-11-2016,West,Technology,316,31.6
10/23/2016,East,Office Supplies,379.4,178.318
6/19/2017,East,Office Supplies,97.82,45.9754
6/19/2017,East,Technology,103.12,10.312
8/22/2016,East,Office Supplies,113.552,8.5164
8/22/2016,East,Office Supplies,3.318,-2.6544
8/22/2016,East,Office Supplies,134.288,45.3222
9/19/2016,Central,Furniture,701.372,-50.098
9/19/2016,Central,Office Supplies,2.308,-3.462
8/24/2015,Central,Office Supplies,999.432,124.929
8/24/2015,Central,Office Supplies,724.08,-135.765
8/24/2015,Central,Furniture,918.785,-118.1295
8/24/2015,Central,Office Supplies,2.724,-4.2222
3/26/2016,East,Office Supplies,459.95,18.398
11-04-2016,South,Office Supplies,10.74,5.2626
06-08-2017,Central,Office Supplies,23.76,2.079
06-08-2017,Central,Office Supplies,85.056,28.7064
06-08-2017,Central,Technology,381.576,28.6182
12/24/2014,East,Furniture,30.36,8.7285
06-09-2017,Central,Furniture,23.976,-14.3856
06-09-2017,Central,Furniture,108.925,-71.8905
06-09-2017,Central,Office Supplies,36.352,11.36
6/15/2017,Central,Office Supplies,19.56,1.7115
12-05-2017,Central,Office Supplies,61.44,16.5888
12-05-2017,Central,Office Supplies,38.9,17.505
12-05-2017,Central,Technology,99.39,40.7499
3/18/2017,Central,Office Supplies,2.688,-7.392
3/18/2017,Central,Technology,27.816,4.5201
3/18/2017,Central,Furniture,82.524,-41.262
3/18/2017,Central,Office Supplies,182.994,-320.2395
11/19/2016,East,Office Supplies,14.352,4.6644
11/19/2016,East,Office Supplies,64.96,2.5984
11/19/2016,East,Office Supplies,68.6,18.522
11-04-2017,South,Technology,7999.98,-3839.9904
11-04-2017,South,Office Supplies,167.44,14.651
07-05-2014,South,Technology,479.97,163.1898
07-05-2014,South,Office Supplies,14.62,6.8714
07-05-2014,South,Office Supplies,19.44,9.3312
12/25/2017,East,Furniture,191.984,4.7996
6/21/2014,South,Furniture,104.01,14.5614
6/21/2014,South,Technology,284.82,74.0532
6/21/2014,South,Office Supplies,36.84,10.3152
3/28/2015,West,Technology,166.24,24.936
3/28/2015,West,Office Supplies,33.4,16.032
5/14/2015,East,Office Supplies,198.272,17.3488
5/14/2015,East,Office Supplies,47.36,17.76
5/14/2015,East,Office Supplies,200.984,62.8075
5/14/2015,East,Office Supplies,97.696,31.7512
5/14/2015,East,Office Supplies,2.696,0.8088
5/14/2015,East,Office Supplies,18.588,-13.6312
5/14/2015,East,Office Supplies,4.896,-3.4272
09-02-2017,East,Furniture,15.072,4.1448
11-04-2016,West,Furniture,209.88,35.6796
04-09-2015,West,Furniture,369.912,-13.8717
09-12-2014,South,Office Supplies,10.368,3.6288
09-12-2014,South,Office Supplies,166.84,18.7695
09-12-2014,South,Technology,15.216,2.2824
12-02-2014,East,Technology,119.96,52.7824
12-02-2014,East,Furniture,883.92,-110.49
12-02-2014,East,Office Supplies,46.72,15.768
04-05-2014,East,Office Supplies,55.48,26.6304
09-03-2017,South,Office Supplies,24.448,8.8624
5/19/2017,East,Office Supplies,281.34,109.7226
5/19/2017,East,Technology,307.98,89.3142
5/19/2017,East,Technology,299.97,113.9886
07-01-2014,West,Office Supplies,19.92,6.972
01-11-2014,East,Furniture,9.94,3.0814
9/24/2017,East,Furniture,103.056,24.4758
06-02-2014,West,Office Supplies,59.808,19.4376
06-02-2014,West,Furniture,73.32,21.996
2/13/2016,West,Office Supplies,146.82,73.41
12/15/2016,Central,Furniture,1652.94,231.4116
12/15/2016,Central,Office Supplies,296.37,80.0199
10-07-2014,East,Furniture,129.92,21.112
07-07-2016,South,Office Supplies,45.584,5.1282
9/16/2017,Central,Office Supplies,17.568,6.3684
9/16/2017,Central,Technology,55.992,5.5992
12-03-2016,East,Office Supplies,182.72,84.0512
12-03-2016,East,Furniture,400.032,-153.3456
12-03-2016,East,Office Supplies,33.63,10.089
12-03-2016,East,Furniture,542.646,102.4998
12-03-2016,East,Office Supplies,6.3,3.024
1/21/2017,West,Office Supplies,242.94,9.7176
1/21/2017,West,Technology,179.97,86.3856
1/21/2017,West,Office Supplies,99.696,33.6474
1/21/2017,West,Office Supplies,27.936,9.4284
1/21/2017,West,Furniture,84.98,18.6956
1/21/2017,West,Office Supplies,18.72,6.552
09-08-2014,West,Technology,49.98,8.4966
01-04-2014,Central,Office Supplies,11.784,4.2717
01-04-2014,Central,Office Supplies,272.736,-64.7748
01-04-2014,Central,Office Supplies,3.54,-5.487
8/27/2016,Central,Office Supplies,51.52,-10.948
8/27/2016,Central,Office Supplies,3.528,1.1466
8/27/2016,Central,Office Supplies,4.624,1.6762
8/27/2016,Central,Office Supplies,55.168,6.2064
5/27/2014,West,Furniture,567.12,-28.356
5/27/2014,West,Office Supplies,359.32,7.1864
3/20/2016,Central,Technology,11.992,0.8994
10-02-2017,Central,Office Supplies,58.05,26.703
10-02-2017,Central,Furniture,157.74,56.7864
10-02-2017,Central,Office Supplies,56.98,22.792
10-02-2017,Central,Office Supplies,2.88,1.4112
04-07-2016,West,Technology,1199.976,374.9925
12-07-2015,West,Furniture,79.92,28.7712
9/18/2016,South,Furniture,383.438,-167.3184
12/29/2014,Central,Office Supplies,24.56,6.8768
12/29/2014,Central,Technology,119.8,47.92
7/23/2017,East,Office Supplies,13.128,4.2666
9/18/2017,Central,Office Supplies,22.72,10.224
8/31/2015,West,Office Supplies,58.32,27.9936
11-03-2017,South,Office Supplies,12.39,5.6994
02-08-2015,East,Technology,107.982,-26.9955
1/13/2014,South,Office Supplies,11.36,5.3392
1/13/2014,South,Office Supplies,50.94,25.47
1/13/2014,South,Technology,646.74,258.696
1/13/2014,South,Office Supplies,5.64,2.7072
1/13/2014,South,Office Supplies,572.58,34.3548
5/14/2014,South,Furniture,310.88,23.316
5/19/2016,South,Furniture,641.96,179.7488
1/30/2017,Central,Office Supplies,18.28,9.14
1/30/2017,Central,Technology,207,51.75
1/30/2017,Central,Office Supplies,32.35,16.175
1/30/2017,Central,Office Supplies,7.71,3.4695
1/30/2017,Central,Office Supplies,40.3,10.881
1/30/2017,Central,Furniture,34.58,14.5236
6/29/2014,East,Office Supplies,32.76,3.6855
8/21/2015,West,Furniture,544.008,40.8006
8/21/2015,West,Office Supplies,59.94,28.1718
8/21/2015,West,Office Supplies,23.92,11.7208
8/21/2015,West,Office Supplies,4.28,1.926
10-03-2015,East,Office Supplies,32.07,-22.449
10-03-2015,East,Technology,24,-2.7
10-03-2015,East,Furniture,35.49,-15.6156
10-03-2015,East,Technology,47.984,0.5998
5/23/2015,South,Office Supplies,186.69,87.7443
3/17/2017,West,Office Supplies,17.456,5.8914
12-12-2015,West,Furniture,348.928,34.8928
6/26/2015,South,Office Supplies,143.96,69.1008
6/26/2015,South,Office Supplies,15.42,4.1634
6/26/2015,South,Office Supplies,43.04,21.0896
6/26/2015,South,Furniture,332.94,79.9056
5/20/2016,South,Technology,1363.96,85.2475
9/20/2014,West,Office Supplies,9.96,4.5816
9/20/2014,West,Office Supplies,21.72,10.6428
9/21/2017,Central,Office Supplies,20.16,9.8784
12/24/2015,East,Office Supplies,132.79,63.7392
12/24/2015,East,Office Supplies,12.96,6.2208
12/24/2015,East,Office Supplies,21.56,10.3488
11/27/2015,West,Furniture,283.92,17.745
2/20/2017,West,Furniture,22.23,7.3359
2/20/2017,West,Technology,215.968,18.8972
8/18/2016,East,Office Supplies,355.32,99.4896
03-12-2016,South,Office Supplies,12.96,6.2208
4/22/2017,West,Furniture,18.28,6.2152
11-01-2014,West,Office Supplies,43.176,4.3176
11-01-2014,West,Technology,1983.968,247.996
02-03-2015,Central,Furniture,28.4,11.076
02-03-2015,Central,Technology,149.97,50.9898
10/13/2014,West,Office Supplies,11.52,3.2256
10/13/2014,West,Furniture,1298.55,311.652
10/13/2014,West,Office Supplies,213.92,62.0368
10/13/2014,West,Technology,25.78,2.578
5/14/2017,West,Furniture,18.28,6.2152
5/14/2017,West,Technology,1399.93,601.9699
3/20/2015,Central,Office Supplies,51.84,24.8832
9/15/2016,East,Office Supplies,5.344,1.8704
6/28/2014,East,Office Supplies,41.472,14.5152
6/28/2014,East,Office Supplies,3.168,-2.4288
6/28/2014,East,Furniture,1228.465,0
6/28/2014,East,Office Supplies,31.086,-22.7964
6/28/2014,East,Office Supplies,335.52,117.432
6/20/2017,East,Technology,239.97,71.991
6/20/2017,East,Office Supplies,9.82,4.8118
05-09-2014,West,Technology,67.8,4.068
05-09-2014,West,Technology,167.97,40.3128
8/21/2017,Central,Office Supplies,35,16.8
8/21/2017,Central,Office Supplies,37.24,10.7996
8/21/2017,Central,Office Supplies,15.28,7.4872
6/16/2017,South,Furniture,301.96,90.588
6/16/2017,South,Office Supplies,180.66,50.5848
6/16/2017,South,Technology,191.98,51.8346
6/16/2017,South,Technology,65.99,17.1574
7/23/2016,South,Office Supplies,35.216,2.6412
7/23/2016,South,Office Supplies,23.696,6.5164
7/23/2016,South,Technology,265.475,-111.4995
09-08-2014,Central,Office Supplies,51.184,-79.3352
11-04-2017,South,Office Supplies,9.664,3.2616
03-07-2016,Central,Technology,21.072,1.5804
11/20/2015,East,Office Supplies,60.45,16.3215
11/20/2015,East,Office Supplies,11.52,3.3408
11/20/2015,East,Furniture,186.048,9.3024
11-07-2016,West,Office Supplies,37.44,11.7
11-07-2016,West,Office Supplies,26.976,8.7672
11-07-2016,West,Office Supplies,11.36,3.2944
11-07-2016,West,Office Supplies,14.62,6.8714
10/13/2015,South,Technology,83.72,23.4416
10/13/2015,South,Furniture,287.94,77.7438
01-01-2017,East,Furniture,48.896,8.5568
02-07-2014,East,Technology,115.36,49.6048
6/20/2016,West,Office Supplies,5.16,1.3416
6/20/2016,West,Office Supplies,38.88,18.6624
5/28/2016,South,Office Supplies,185.88,50.1876
2/19/2016,East,Furniture,44.46,14.6718
2/19/2016,East,Office Supplies,242.94,9.7176
08-03-2014,East,Office Supplies,39.96,18.7812
08-03-2014,East,Office Supplies,102.3,26.598
08-03-2014,East,Office Supplies,21.36,5.7672
04-10-2017,East,Office Supplies,7.61,3.5767
04-10-2017,East,Office Supplies,7.16,3.58
06-09-2014,West,Office Supplies,7.36,0.1472
06-09-2014,West,Office Supplies,23.1,10.626
01-05-2016,South,Technology,191.472,40.6878
01-05-2016,South,Office Supplies,5.248,0.5904
01-05-2016,South,Technology,59.184,5.1786
01-10-2014,South,Office Supplies,2.89,1.3583
01-10-2014,South,Furniture,51.94,21.2954
9/29/2016,East,Office Supplies,15.936,5.1792
04-06-2014,East,Office Supplies,44.91,-35.928
09-03-2016,East,Office Supplies,1141.47,-760.98
09-03-2016,East,Technology,280.782,-46.797
10/19/2015,East,Office Supplies,34.44,17.22
12-10-2014,East,Office Supplies,11.36,5.2256
12-10-2014,East,Office Supplies,106.344,37.2204
8/25/2017,South,Office Supplies,192.16,67.256
1/17/2016,East,Furniture,322.59,64.518
1/17/2016,East,Technology,29.99,13.1956
1/17/2016,East,Technology,371.97,66.9546
9/17/2014,East,Office Supplies,5.892,-4.1244
11/30/2017,East,Office Supplies,68.472,23.1093
11/30/2017,East,Furniture,1242.9,262.39
10-09-2015,South,Office Supplies,30.84,8.3268
12/23/2017,West,Office Supplies,13.48,5.9312
10/22/2016,Central,Furniture,31.4,10.048
4/29/2014,East,Furniture,17.46,5.9364
4/25/2015,West,Office Supplies,13.944,4.5318
6/26/2017,West,Office Supplies,83.76,1.6752
10/14/2017,East,Office Supplies,37.66,18.4534
12-09-2014,West,Office Supplies,34.68,16.9932
6/20/2017,East,Technology,149.95,14.995
6/20/2017,East,Office Supplies,51.312,18.6006
6/26/2017,Central,Office Supplies,4.54,2.043
6/26/2017,Central,Office Supplies,15.92,5.4128
6/26/2017,Central,Technology,543.92,135.98
11-10-2016,West,Office Supplies,155.82,42.0714
11-10-2016,West,Office Supplies,70.008,24.5028
10-03-2016,Central,Office Supplies,15.648,5.0856
09-09-2014,Central,Office Supplies,103.6,51.8
10/29/2017,East,Office Supplies,46.96,22.5408
04-10-2016,East,Office Supplies,8.904,-6.5296
11-11-2017,Central,Office Supplies,10.44,3.393
11-11-2017,Central,Office Supplies,18.336,-32.088
9/15/2017,Central,Technology,323.976,20.2485
04-08-2016,West,Office Supplies,20.04,9.6192
04-08-2016,West,Office Supplies,64.96,2.5984
04-08-2016,West,Office Supplies,12.96,6.2208
12/30/2017,East,Furniture,323.136,12.1176
12/30/2017,East,Technology,90.93,2.7279
12/30/2017,East,Office Supplies,52.776,19.791
09-02-2017,Central,Technology,1199.8,323.946
09-02-2017,Central,Technology,1928.78,829.3754
09-02-2017,Central,Office Supplies,352.38,81.0474
5/31/2015,East,Furniture,22.2,9.102
11/27/2017,Central,Furniture,46.94,19.2454
11/27/2017,Central,Technology,143.73,56.0547
6/15/2014,Central,Furniture,99.918,-18.5562
6/15/2014,Central,Furniture,797.944,-56.996
6/15/2014,Central,Office Supplies,8.568,-14.5656
03-05-2016,Central,Office Supplies,149.352,50.4063
03-05-2016,Central,Office Supplies,12.992,-0.812
12-05-2014,South,Office Supplies,24.56,6.8768
04-11-2015,East,Technology,85.14,34.9074
04-11-2015,East,Technology,21.99,10.5552
04-11-2015,East,Office Supplies,406.6,113.848
9/15/2016,East,Office Supplies,841.568,294.5488
9/13/2014,East,Office Supplies,15.552,5.4432
9/13/2014,East,Technology,252,53.55
10-05-2015,South,Office Supplies,46.2,12.936
10-05-2015,South,Office Supplies,28.84,9.5172
4/14/2017,East,Office Supplies,14.592,2.5536
4/14/2017,East,Office Supplies,89.856,21.3408
4/14/2017,East,Office Supplies,13.872,5.0286
09-02-2017,East,Office Supplies,12.192,4.1148
6/20/2016,East,Office Supplies,45.056,15.2064
6/20/2016,East,Office Supplies,29.718,-21.7932
6/20/2016,East,Office Supplies,15.552,5.4432
6/20/2016,East,Office Supplies,447.696,33.5772
11-05-2017,West,Technology,159.99,54.3966
12/13/2015,West,Office Supplies,12.96,6.2208
12/13/2015,West,Office Supplies,134.48,34.9648
6/19/2016,West,Office Supplies,17.12,8.0464
12/13/2016,West,Office Supplies,6.096,2.2098
12/13/2016,West,Furniture,1114.272,41.7852
5/29/2015,West,Office Supplies,32.4,15.552
5/29/2015,West,Office Supplies,540.57,140.5482
5/29/2015,West,Office Supplies,167.76,62.91
7/26/2015,West,Furniture,393.165,-204.4458
11/28/2017,East,Furniture,516.488,-12.9122
11/28/2017,East,Furniture,1007.232,75.5424
11/28/2017,East,Furniture,2065.32,-619.596
11/28/2017,East,Office Supplies,15.552,5.4432
11/28/2017,East,Office Supplies,25.344,7.92
04-03-2017,East,Furniture,25.472,7.6416
12/28/2017,Central,Office Supplies,27.168,2.7168
12/28/2017,Central,Furniture,78.8528,-11.596
11/30/2017,South,Office Supplies,173.8,43.45
5/15/2017,West,Technology,29.592,2.5893
5/15/2017,West,Office Supplies,4.752,-3.168
5/15/2017,West,Office Supplies,15.552,5.6376
9/22/2015,West,Furniture,204.6,53.196
11/14/2017,West,Furniture,321.568,28.1372
11/27/2015,South,Office Supplies,6.24,3.0576
09-01-2016,West,Office Supplies,21.88,10.94
9/22/2014,South,Office Supplies,4.608,1.6704
04-09-2017,East,Office Supplies,9.82,4.8118
04-09-2017,East,Office Supplies,35.97,9.7119
04-09-2017,East,Office Supplies,12.96,6.2208
04-09-2017,East,Office Supplies,191.6,91.968
04-09-2017,East,Office Supplies,8.64,4.2336
04-09-2017,East,Office Supplies,501.81,0
1/16/2014,East,Furniture,127.104,28.5984
1/16/2014,East,Technology,124.2,-31.05
1/16/2014,East,Office Supplies,18.588,-13.6312
1/16/2014,East,Office Supplies,30.072,10.1493
10-05-2017,East,Technology,160.93,3.2186
10-05-2017,East,Office Supplies,75.792,25.5798
07-09-2017,West,Office Supplies,1.08,-0.792
01-07-2017,Central,Technology,3059.982,679.996
5/30/2016,South,Office Supplies,3.282,-2.6256
12-09-2015,Central,Office Supplies,34.02,16.6698
10-03-2016,East,Furniture,599.292,93.2232
11-11-2014,West,Office Supplies,3.392,0.8056
11-11-2014,West,Technology,559.984,55.9984
11-11-2014,West,Furniture,603.92,75.49
9/29/2017,Central,Office Supplies,7.968,2.5896
9/29/2017,Central,Office Supplies,27.968,9.4392
9/29/2017,Central,Technology,336.51,44.868
03-10-2015,Central,Office Supplies,1.112,-1.8904
5/21/2017,East,Furniture,520.05,72.807
5/21/2017,East,Office Supplies,17.97,5.2113
3/29/2015,South,Furniture,1166.92,131.2785
